date,region,country,product,channel,revenue,cost,cost_driver
2024-12-14,Europe,Germany,Security Module,Direct,19207.94,11935.59,Material
2024-12-14,Europe,France,Analytics Suite,Partner,14452.98,7700.29,Shipping
2024-12-14,Europe,France,Cloud Platform,Direct,18032.48,10581.72,Labor
2024-12-14,Europe,France,Security Module,Online,23233.87,14194.58,Material
2024-12-14,Europe,United Kingdom,Analytics Suite,Online,17675.73,10853.26,Shipping
2024-12-14,Europe,United Kingdom,Cloud Platform,Online,16831.08,10543.66,Material
2024-12-14,Europe,United Kingdom,Security Module,Direct,19932.05,12795.96,Material
2024-12-14,Europe,Spain,Analytics Suite,Direct,16164.2,9090.92,Labor
2024-12-14,Europe,Spain,Cloud Platform,Online,15036.3,8604.97,Material
2024-12-14,Europe,Spain,Security Module,Direct,14909.79,8939.25,Material
2024-12-14,North America,United States,Analytics Suite,Online,20197.84,12474.13,Shipping
2024-12-14,North America,United States,Cloud Platform,Direct,13435.11,8910.84,Labor
2024-12-14,North America,United States,Security Module,Online,17005.48,10544.84,Material
2024-12-14,North America,Canada,Analytics Suite,Direct,18472.97,11845.89,Labor
2024-12-14,North America,Canada,Cloud Platform,Partner,17810.78,11299.47,Material
2024-12-14,North America,Canada,Security Module,Online,20857.01,12843.57,Shipping
2024-12-14,North America,Mexico,Analytics Suite,Partner,20265.99,11760.45,Material
2024-12-14,North America,Mexico,Cloud Platform,Online,18241.32,11057.6,Material
2024-12-14,North America,Mexico,Security Module,Direct,14944.27,8234.1,Material
2024-12-14,Asia-Pacific,India,Analytics Suite,Partner,22420.68,14914.99,Labor
2024-12-14,Asia-Pacific,India,Cloud Platform,Partner,18004.72,9449.5,Material
2024-12-14,Asia-Pacific,India,Security Module,Direct,17405.75,9578.92,Material
2024-12-14,Asia-Pacific,Japan,Analytics Suite,Partner,16991.01,9950.2,Material
2024-12-14,Asia-Pacific,Japan,Cloud Platform,Partner,17421.82,9740.6,Material
2024-12-14,Asia-Pacific,Japan,Security Module,Direct,20809.53,12504.62,Material
2024-12-14,Asia-Pacific,Australia,Analytics Suite,Online,21514.29,13377.66,Shipping
2024-12-14,Asia-Pacific,Australia,Cloud Platform,Direct,18060.43,10514.61,Material
2024-12-14,Asia-Pacific,Australia,Security Module,Online,17074.71,9322.55,Shipping
2024-12-14,Asia-Pacific,Singapore,Analytics Suite,Direct,13907.53,7366.69,Shipping
2024-12-14,Asia-Pacific,Singapore,Cloud Platform,Direct,24964.58,14937.48,Labor
2024-12-14,Asia-Pacific,Singapore,Security Module,Partner,16589.65,8612.39,Material
2024-12-15,Europe,Germany,Analytics Suite,Direct,22221.0,13587.2,Material
2024-12-15,Europe,Germany,Cloud Platform,Partner,22147.83,10905.66,Material
2024-12-15,Europe,Germany,Security Module,Direct,20202.85,12621.39,Material
2024-12-15,Europe,France,Analytics Suite,Direct,16156.9,9745.41,Shipping
2024-12-15,Europe,France,Cloud Platform,Direct,13659.22,7484.0,Labor
2024-12-15,Europe,France,Security Module,Partner,22269.95,13201.26,Material
2024-12-15,Europe,United Kingdom,Analytics Suite,Direct,20900.14,12047.36,Labor
2024-12-15,Europe,United Kingdom,Cloud Platform,Direct,23716.48,14023.35,Material
2024-12-15,Europe,United Kingdom,Security Module,Direct,16122.49,9662.31,Material
2024-12-15,Europe,Spain,Analytics Suite,Partner,18981.45,10183.29,Material
2024-12-15,Europe,Spain,Cloud Platform,Direct,16342.0,8930.63,Shipping
2024-12-15,Europe,Spain,Security Module,Direct,17878.38,10846.4,Material
2024-12-15,North America,United States,Analytics Suite,Online,16567.61,9683.23,Labor
2024-12-15,North America,United States,Cloud Platform,Direct,17414.72,9409.11,Labor
2024-12-15,North America,United States,Security Module,Online,19951.71,10837.95,Material
2024-12-15,North America,Canada,Analytics Suite,Direct,12181.45,7341.57,Material
2024-12-15,North America,Canada,Cloud Platform,Direct,15561.06,9214.61,Labor
2024-12-15,North America,Canada,Security Module,Online,20356.82,11790.34,Labor
2024-12-15,North America,Mexico,Analytics Suite,Direct,17123.1,9995.03,Shipping
2024-12-15,North America,Mexico,Cloud Platform,Direct,24574.71,14398.72,Material
2024-12-15,North America,Mexico,Security Module,Direct,18570.84,11155.47,Material
2024-12-15,Asia-Pacific,India,Analytics Suite,Partner,17684.4,9447.68,Labor
2024-12-15,Asia-Pacific,India,Cloud Platform,Direct,21775.26,11989.89,Material
2024-12-15,Asia-Pacific,India,Security Module,Direct,19039.64,12389.11,Material
2024-12-15,Asia-Pacific,Japan,Analytics Suite,Online,17898.34,8951.98,Labor
2024-12-15,Asia-Pacific,Japan,Cloud Platform,Partner,17548.82,10597.64,Material
2024-12-15,Asia-Pacific,Japan,Security Module,Partner,15137.76,8512.9,Shipping
2024-12-15,Asia-Pacific,Australia,Analytics Suite,Direct,17256.34,10803.54,Material
2024-12-15,Asia-Pacific,Australia,Cloud Platform,Partner,16711.56,9861.96,Labor
2024-12-15,Asia-Pacific,Australia,Security Module,Partner,18197.84,9707.38,Material
2024-12-15,Asia-Pacific,Singapore,Analytics Suite,Partner,19805.71,10523.21,Material
2024-12-15,Asia-Pacific,Singapore,Cloud Platform,Partner,18519.28,11429.11,Material
2024-12-15,Asia-Pacific,Singapore,Security Module,Partner,18061.46,10247.75,Material
2024-12-16,Europe,Germany,Analytics Suite,Direct,22442.59,12103.47,Shipping
2024-12-16,Europe,Germany,Cloud Platform,Partner,18550.64,10223.75,Shipping
2024-12-16,Europe,Germany,Security Module,Direct,20648.13,12736.27,Material
2024-12-16,Europe,France,Analytics Suite,Direct,22059.14,11670.61,Shipping
2024-12-16,Europe,France,Cloud Platform,Partner,21528.9,12506.03,Material
2024-12-16,Europe,France,Security Module,Partner,24196.16,14813.1,Material
2024-12-16,Europe,United Kingdom,Analytics Suite,Online,20986.88,12325.38,Labor
2024-12-16,Europe,United Kingdom,Cloud Platform,Online,19846.88,12938.15,Shipping
2024-12-16,Europe,United Kingdom,Security Module,Online,23318.36,13870.33,Shipping
2024-12-16,Europe,Spain,Analytics Suite,Online,17191.96,9781.38,Material
2024-12-16,Europe,Spain,Cloud Platform,Partner,18422.34,12013.71,Material
2024-12-16,Europe,Spain,Security Module,Online,15622.61,9399.17,Material
2024-12-16,North America,United States,Analytics Suite,Online,14944.74,9753.14,Material
2024-12-16,North America,United States,Cloud Platform,Direct,18060.69,10740.26,Shipping
2024-12-16,North America,United States,Security Module,Partner,20349.36,11027.04,Shipping
2024-12-16,North America,Canada,Analytics Suite,Direct,20306.97,11733.62,Labor
2024-12-16,North America,Canada,Cloud Platform,Partner,16363.35,10094.02,Material
2024-12-16,North America,Canada,Security Module,Online,23043.38,12401.97,Material
2024-12-16,North America,Mexico,Analytics Suite,Partner,19169.74,12374.63,Shipping
2024-12-16,North America,Mexico,Cloud Platform,Online,20828.51,12695.36,Shipping
2024-12-16,North America,Mexico,Security Module,Direct,20555.62,13185.15,Labor
2024-12-16,Asia-Pacific,India,Analytics Suite,Online,16578.8,9007.41,Shipping
2024-12-16,Asia-Pacific,India,Cloud Platform,Online,19786.92,10469.64,Material
2024-12-16,Asia-Pacific,India,Security Module,Direct,16526.88,9052.5,Material
2024-12-16,Asia-Pacific,Japan,Analytics Suite,Direct,15420.98,8835.33,Material
2024-12-16,Asia-Pacific,Japan,Cloud Platform,Online,19167.66,10227.99,Labor
2024-12-16,Asia-Pacific,Japan,Security Module,Direct,16967.77,11347.46,Material
2024-12-16,Asia-Pacific,Australia,Analytics Suite,Partner,19912.31,11443.01,Shipping
2024-12-16,Asia-Pacific,Australia,Cloud Platform,Online,20072.04,11261.73,Labor
2024-12-16,Asia-Pacific,Australia,Security Module,Online,19572.42,13196.89,Shipping
2024-12-16,Asia-Pacific,Singapore,Analytics Suite,Partner,13451.57,8161.52,Material
2024-12-16,Asia-Pacific,Singapore,Cloud Platform,Online,19393.52,12947.86,Material
2024-12-16,Asia-Pacific,Singapore,Security Module,Partner,18941.82,11647.07,Material
2024-12-17,Europe,Germany,Analytics Suite,Online,17142.27,10418.33,Labor
2024-12-17,Europe,Germany,Cloud Platform,Direct,18613.97,10324.27,Material
2024-12-17,Europe,Germany,Security Module,Online,17646.89,8987.04,Material
2024-12-17,Europe,France,Analytics Suite,Partner,19485.35,11349.39,Material
2024-12-17,Europe,France,Cloud Platform,Partner,18117.29,11174.95,Material
2024-12-17,Europe,France,Security Module,Online,13062.4,7320.72,Material
2024-12-17,Europe,United Kingdom,Analytics Suite,Direct,22932.25,14999.23,Material
2024-12-17,Europe,United Kingdom,Cloud Platform,Direct,14163.23,8530.59,Material
2024-12-17,Europe,United Kingdom,Security Module,Partner,18763.7,12137.65,Shipping
2024-12-17,Europe,Spain,Analytics Suite,Direct,21808.5,11899.81,Material
2024-12-17,Europe,Spain,Cloud Platform,Partner,17977.65,10315.71,Labor
2024-12-17,Europe,Spain,Security Module,Direct,18436.48,11859.83,Material
2024-12-17,North America,United States,Analytics Suite,Direct,16218.46,9691.71,Labor
2024-12-17,North America,United States,Cloud Platform,Partner,17046.75,10709.06,Material
2024-12-17,North America,United States,Security Module,Online,20720.53,13349.14,Material
2024-12-17,North America,Canada,Analytics Suite,Partner,18387.65,10441.8,Shipping
2024-12-17,North America,Canada,Cloud Platform,Direct,10315.26,5375.43,Shipping
2024-12-17,North America,Canada,Security Module,Partner,17936.21,9432.66,Material
2024-12-17,North America,Mexico,Analytics Suite,Direct,18362.01,11070.85,Material
2024-12-17,North America,Mexico,Cloud Platform,Online,19711.81,12508.93,Material
2024-12-17,North America,Mexico,Security Module,Online,20421.96,12308.89,Material
2024-12-17,Asia-Pacific,India,Analytics Suite,Partner,19078.69,11026.37,Shipping
2024-12-17,Asia-Pacific,India,Cloud Platform,Partner,20117.2,10958.77,Labor
2024-12-17,Asia-Pacific,India,Security Module,Direct,20749.23,11962.27,Material
2024-12-17,Asia-Pacific,Japan,Analytics Suite,Direct,19904.95,11764.28,Material
2024-12-17,Asia-Pacific,Japan,Cloud Platform,Direct,20415.73,12007.33,Labor
2024-12-17,Asia-Pacific,Japan,Security Module,Online,12767.62,7051.14,Material
2024-12-17,Asia-Pacific,Australia,Analytics Suite,Online,20297.37,11653.38,Labor
2024-12-17,Asia-Pacific,Australia,Cloud Platform,Partner,18579.11,10674.61,Shipping
2024-12-17,Asia-Pacific,Australia,Security Module,Direct,13352.87,8811.13,Material
2024-12-17,Asia-Pacific,Singapore,Analytics Suite,Partner,23215.73,12398.25,Shipping
2024-12-17,Asia-Pacific,Singapore,Cloud Platform,Partner,20899.65,11934.05,Material
2024-12-17,Asia-Pacific,Singapore,Security Module,Partner,15138.11,8879.12,Labor
2024-12-18,Europe,Germany,Analytics Suite,Online,20345.27,12163.44,Material
2024-12-18,Europe,Germany,Cloud Platform,Online,22163.89,14014.63,Material
2024-12-18,Europe,Germany,Security Module,Partner,18704.5,10328.77,Material
2024-12-18,Europe,France,Analytics Suite,Online,20779.43,11953.54,Material
2024-12-18,Europe,France,Cloud Platform,Online,19358.13,12596.15,Material
2024-12-18,Europe,France,Security Module,Direct,20191.07,11941.37,Material
2024-12-18,Europe,United Kingdom,Analytics Suite,Partner,11620.53,7040.94,Labor
2024-12-18,Europe,United Kingdom,Cloud Platform,Direct,17569.4,11325.13,Material
2024-12-18,Europe,United Kingdom,Security Module,Direct,15699.68,8647.95,Material
2024-12-18,Europe,Spain,Analytics Suite,Direct,19922.29,10437.04,Labor
2024-12-18,Europe,Spain,Cloud Platform,Online,21266.45,14324.9,Shipping
2024-12-18,Europe,Spain,Security Module,Partner,21129.75,11291.25,Material
2024-12-18,North America,United States,Analytics Suite,Partner,19355.6,11858.63,Material
2024-12-18,North America,United States,Cloud Platform,Partner,18998.95,11597.97,Shipping
2024-12-18,North America,United States,Security Module,Online,19938.25,11728.23,Material
2024-12-18,North America,Canada,Analytics Suite,Online,21181.21,12481.6,Labor
2024-12-18,North America,Canada,Cloud Platform,Online,23045.82,13726.83,Material
2024-12-18,North America,Canada,Security Module,Online,16506.08,9191.11,Material
2024-12-18,North America,Mexico,Analytics Suite,Online,19039.52,11333.04,Material
2024-12-18,North America,Mexico,Cloud Platform,Online,16232.87,8970.28,Shipping
2024-12-18,North America,Mexico,Security Module,Direct,21619.48,13161.28,Material
2024-12-18,Asia-Pacific,India,Analytics Suite,Partner,22801.15,14900.37,Shipping
2024-12-18,Asia-Pacific,India,Cloud Platform,Online,19766.91,11732.26,Material
2024-12-18,Asia-Pacific,India,Security Module,Online,17774.69,10682.03,Shipping
2024-12-18,Asia-Pacific,Japan,Analytics Suite,Partner,18752.58,10182.37,Labor
2024-12-18,Asia-Pacific,Japan,Cloud Platform,Direct,23408.94,12545.65,Material
2024-12-18,Asia-Pacific,Japan,Security Module,Direct,17326.3,10297.73,Labor
2024-12-18,Asia-Pacific,Australia,Analytics Suite,Direct,21754.01,11218.43,Shipping
2024-12-18,Asia-Pacific,Australia,Cloud Platform,Partner,20062.28,12141.71,Shipping
2024-12-18,Asia-Pacific,Australia,Security Module,Direct,20789.14,12649.56,Material
2024-12-18,Asia-Pacific,Singapore,Analytics Suite,Partner,20595.84,12675.01,Material
2024-12-18,Asia-Pacific,Singapore,Cloud Platform,Partner,13780.25,8026.69,Material
2024-12-18,Asia-Pacific,Singapore,Security Module,Direct,16881.99,10486.92,Material
2024-12-19,Europe,Germany,Analytics Suite,Direct,24395.72,15939.19,Labor
2024-12-19,Europe,Germany,Cloud Platform,Online,15108.27,9485.01,Shipping
2024-12-19,Europe,Germany,Security Module,Online,14607.99,8350.24,Material
2024-12-19,Europe,France,Analytics Suite,Partner,20337.19,11682.0,Shipping
2024-12-19,Europe,France,Cloud Platform,Direct,21610.44,12911.01,Labor
2024-12-19,Europe,France,Security Module,Direct,19196.02,10581.03,Labor
2024-12-19,Europe,United Kingdom,Analytics Suite,Direct,23713.17,13454.56,Shipping
2024-12-19,Europe,United Kingdom,Cloud Platform,Partner,18363.15,10194.04,Shipping
2024-12-19,Europe,United Kingdom,Security Module,Online,17420.36,10046.94,Labor
2024-12-19,Europe,Spain,Analytics Suite,Direct,13148.92,7406.43,Labor
2024-12-19,Europe,Spain,Cloud Platform,Online,15533.41,8216.56,Material
2024-12-19,Europe,Spain,Security Module,Partner,17555.76,9511.11,Shipping
2024-12-19,North America,United States,Analytics Suite,Online,19638.88,12954.14,Material
2024-12-19,North America,United States,Cloud Platform,Direct,20779.08,12038.97,Material
2024-12-19,North America,United States,Security Module,Direct,20599.66,11572.7,Labor
2024-12-19,North America,Canada,Analytics Suite,Partner,25243.73,15159.17,Labor
2024-12-19,North America,Canada,Cloud Platform,Direct,19210.84,11171.55,Material
2024-12-19,North America,Canada,Security Module,Direct,20117.66,12876.72,Labor
2024-12-19,North America,Mexico,Analytics Suite,Direct,20083.68,11415.69,Material
2024-12-19,North America,Mexico,Cloud Platform,Direct,13116.11,7396.56,Material
2024-12-19,North America,Mexico,Security Module,Online,19901.55,12306.54,Material
2024-12-19,Asia-Pacific,India,Analytics Suite,Online,17214.73,10701.33,Shipping
2024-12-19,Asia-Pacific,India,Cloud Platform,Partner,17301.25,10575.48,Labor
2024-12-19,Asia-Pacific,India,Security Module,Direct,17713.74,10692.84,Material
2024-12-19,Asia-Pacific,Japan,Analytics Suite,Partner,18826.73,9870.45,Shipping
2024-12-19,Asia-Pacific,Japan,Cloud Platform,Online,16932.86,10830.47,Material
2024-12-19,Asia-Pacific,Japan,Security Module,Online,18042.97,10858.67,Material
2024-12-19,Asia-Pacific,Australia,Analytics Suite,Partner,17752.96,10630.77,Material
2024-12-19,Asia-Pacific,Australia,Cloud Platform,Online,15624.55,8641.86,Material
2024-12-19,Asia-Pacific,Australia,Security Module,Online,20455.6,11829.5,Material
2024-12-19,Asia-Pacific,Singapore,Analytics Suite,Online,15093.1,9041.54,Material
2024-12-19,Asia-Pacific,Singapore,Cloud Platform,Online,17513.53,10972.53,Labor
2024-12-19,Asia-Pacific,Singapore,Security Module,Partner,15839.91,7878.22,Material
2024-12-20,Europe,Germany,Analytics Suite,Partner,19168.65,10732.74,Material
2024-12-20,Europe,Germany,Cloud Platform,Direct,16145.32,9062.99,Labor
2024-12-20,Europe,Germany,Security Module,Online,17917.16,11267.1,Material
2024-12-20,Europe,France,Analytics Suite,Partner,20198.58,12244.2,Material
2024-12-20,Europe,France,Cloud Platform,Partner,20676.13,11681.89,Shipping
2024-12-20,Europe,France,Security Module,Partner,18879.63,11698.57,Material
2024-12-20,Europe,United Kingdom,Analytics Suite,Direct,14731.45,9146.31,Material
2024-12-20,Europe,United Kingdom,Cloud Platform,Online,22611.11,12549.19,Labor
2024-12-20,Europe,United Kingdom,Security Module,Partner,14803.12,9254.58,Labor
2024-12-20,Europe,Spain,Analytics Suite,Online,18263.72,9384.61,Material
2024-12-20,Europe,Spain,Cloud Platform,Online,17393.41,11217.14,Material
2024-12-20,Europe,Spain,Security Module,Direct,21264.39,14745.79,Material
2024-12-20,North America,United States,Analytics Suite,Partner,17250.51,9421.34,Material
2024-12-20,North America,United States,Cloud Platform,Online,22115.46,14031.97,Shipping
2024-12-20,North America,United States,Security Module,Online,22596.01,13012.52,Material
2024-12-20,North America,Canada,Analytics Suite,Online,17521.55,10449.02,Labor
2024-12-20,North America,Canada,Cloud Platform,Online,20132.62,11976.37,Material
2024-12-20,North America,Canada,Security Module,Direct,11779.04,7627.31,Material
2024-12-20,North America,Mexico,Analytics Suite,Online,13553.29,8073.66,Material
2024-12-20,North America,Mexico,Cloud Platform,Direct,21580.39,13949.89,Labor
2024-12-20,North America,Mexico,Security Module,Online,18139.97,10060.65,Shipping
2024-12-20,Asia-Pacific,India,Analytics Suite,Online,25953.04,15190.14,Material
2024-12-20,Asia-Pacific,India,Cloud Platform,Partner,19977.69,11849.92,Shipping
2024-12-20,Asia-Pacific,India,Security Module,Online,18400.85,10287.2,Material
2024-12-20,Asia-Pacific,Japan,Analytics Suite,Direct,16169.67,9290.19,Material
2024-12-20,Asia-Pacific,Japan,Cloud Platform,Partner,20602.37,11537.61,Material
2024-12-20,Asia-Pacific,Japan,Security Module,Partner,15913.51,10030.33,Shipping
2024-12-20,Asia-Pacific,Australia,Analytics Suite,Partner,19373.47,12517.35,Material
2024-12-20,Asia-Pacific,Australia,Cloud Platform,Direct,19183.82,11178.05,Shipping
